customer_id,event_id,event_type,amount,payment_method,failure_reason,customer_age,account_age,previous_successes,previous_failures,retry_count,checkout_visits,cart_value,subscription_age,timestamp,recovery_action,recovery_time,recovered,recovered_amount
145,369,subscription_failure,119.99,ach,account_closed,70,1811,7,5,5,1,0.0,893,2025-11-03T16:07:00,email_reminder,238.73,True,119.99
409,370,checkout_abandonment,13.75,card,comparison_shopping,46,340,6,5,1,8,13.7,0,2026-04-26T07:57:00,email_reminder,71.2,False,0.0
369,371,subscription_failure,12.99,apple_pay,account_closed,47,1283,3,2,4,0,0.0,345,2026-03-27T00:55:00,retry_payment,214.47,False,0.0
270,372,subscription_failure,9.99,card,account_closed,26,1886,6,0,0,1,0.0,1387,2026-01-27T22:02:00,wait_retry,72.52,True,9.99
55,373,subscription_failure,29.99,paypal,card_expired,20,1209,1,4,2,1,0.0,552,2026-02-24T11:55:00,retry_payment,232.93,False,0.0
375,374,subscription_failure,9.99,apple_pay,plan_cancelled_intent,40,1641,1,2,4,1,0.0,114,2026-03-21T05:05:00,update_payment_method,95.25,True,9.99
46,375,payment_failure,69.12,card,card_declined,67,315,2,5,3,2,0.0,0,2025-12-30T06:36:00,sms_nudge,77.1,False,0.0
309,376,payment_failure,37.16,ach,fraud_hold,41,42,6,0,2,1,0.0,0,2025-08-25T08:07:00,update_payment_method,54.49,False,0.0
315,377,payment_failure,20.52,apple_pay,processor_timeout,44,168,4,3,1,1,0.0,0,2025-09-11T22:55:00,email_reminder,89.41,False,0.0
240,378,checkout_abandonment,26.6,ach,cart_hesitation,59,1335,4,2,0,1,26.48,0,2025-03-29T02:51:00,offer_discount,37.21,True,26.6
130,379,payment_failure,44.9,card,card_expired,53,5,4,3,3,2,0.0,0,2026-07-22T09:11:00,update_payment_method,5.3,False,0.0
371,380,checkout_abandonment,63.35,bank_transfer,cart_hesitation,27,197,0,5,1,5,62.15,0,2025-04-26T16:09:00,cart_recovery_email,38.71,True,63.35
355,381,checkout_abandonment,97.63,apple_pay,cart_hesitation,24,1041,3,4,0,7,98.75,0,2025-03-20T02:21:00,cart_recovery_email,10.16,False,0.0
97,382,subscription_failure,12.99,google_pay,plan_cancelled_intent,39,334,4,1,1,1,0.0,321,2025-12-28T20:19:00,email_reminder,26.15,True,11.83
379,383,checkout_abandonment,103.72,card,payment_form_dropoff,37,382,2,2,0,7,101.86,0,2025-03-21T20:59:00,wait_retry,7.84,False,0.0
254,384,subscription_failure,29.99,paypal,plan_cancelled_intent,53,32,9,3,0,1,0.0,15,2026-06-24T10:29:00,update_payment_method,104.75,True,29.99
243,385,payment_failure,40.36,card,card_expired,38,123,3,3,3,0,0.0,0,2025-09-15T15:38:00,retry_payment,33.67,True,40.36
309,386,subscription_failure,12.99,google_pay,account_closed,41,16,6,1,3,1,0.0,14,2025-07-29T14:31:00,sms_nudge,193.14,False,0.0
384,387,payment_failure,19.11,google_pay,fraud_hold,65,63,6,0,2,0,0.0,0,2026-03-30T07:49:00,email_reminder,23.3,False,0.0
134,388,payment_failure,100.21,card,insufficient_funds,50,1223,2,2,4,0,0.0,0,2026-02-19T06:08:00,email_reminder,22.54,True,100.21
394,389,payment_failure,69.23,card,insufficient_funds,30,1171,6,5,3,2,0.0,0,2025-10-31T07:06:00,wait_retry,76.9,False,0.0
401,390,checkout_abandonment,36.99,apple_pay,shipping_cost,48,1720,4,2,2,4,36.14,0,2026-04-17T18:58:00,offer_discount,21.39,True,29.92
172,391,subscription_failure,29.99,card,plan_cancelled_intent,33,704,0,5,1,0,0.0,486,2026-03-28T05:32:00,update_payment_method,25.94,False,0.0
341,392,payment_failure,9.69,ach,fraud_hold,47,5,0,4,4,1,0.0,0,2026-03-17T22:10:00,update_payment_method,76.49,True,8.45
36,393,payment_failure,104.64,card,network_error,52,783,7,0,0,2,0.0,0,2025-09-11T23:11:00,offer_discount,93.88,False,0.0
152,394,checkout_abandonment,26.02,ach,shipping_cost,62,327,3,0,2,9,26.53,0,2025-09-22T12:13:00,email_reminder,29.38,False,0.0
317,395,checkout_abandonment,12.44,ach,session_timeout,24,621,8,2,1,3,12.36,0,2025-08-11T15:35:00,offer_discount,15.78,True,12.44
12,396,payment_failure,136.7,card,insufficient_funds,72,1157,5,0,2,2,0.0,0,2025-11-09T04:07:00,update_payment_method,25.68,True,136.7
230,397,payment_failure,145.66,google_pay,card_expired,25,928,3,2,2,2,0.0,0,2026-07-25T21:39:00,email_reminder,29.42,False,0.0
72,398,checkout_abandonment,13.73,google_pay,cart_hesitation,62,1474,3,1,0,6,13.48,0,2025-02-13T12:45:00,sms_nudge,51.38,True,13.73
244,399,payment_failure,48.0,apple_pay,card_declined,44,1963,6,6,4,2,0.0,0,2026-05-13T00:17:00,update_payment_method,48.39,True,48.0
214,400,subscription_failure,29.99,google_pay,card_expired,46,1261,3,1,5,0,0.0,1052,2026-03-05T19:52:00,update_payment_method,55.76,False,0.0
190,401,subscription_failure,29.99,paypal,card_expired,33,1795,6,2,4,0,0.0,757,2026-03-31T16:06:00,update_payment_method,41.87,False,0.0
249,402,payment_failure,49.65,ach,card_expired,30,1990,6,4,1,1,0.0,0,2026-03-07T07:10:00,update_payment_method,78.82,True,49.65
214,403,checkout_abandonment,32.91,ach,comparison_shopping,46,1091,3,2,1,3,33.12,0,2025-09-16T17:32:00,cart_recovery_email,48.21,False,0.0
320,404,checkout_abandonment,75.73,bank_transfer,payment_form_dropoff,59,209,7,4,2,8,73.67,0,2026-01-02T23:46:00,cart_recovery_email,6.83,True,75.73
159,405,checkout_abandonment,45.03,paypal,comparison_shopping,65,790,7,1,2,9,46.27,0,2026-03-26T15:25:00,cart_recovery_email,64.63,False,0.0
10,406,payment_failure,32.39,card,network_error,27,684,5,1,0,2,0.0,0,2026-01-02T04:07:00,wait_retry,47.69,True,24.65
196,407,payment_failure,29.01,apple_pay,card_expired,66,880,8,5,2,1,0.0,0,2026-04-05T08:26:00,email_reminder,91.46,True,29.01
366,408,payment_failure,21.75,card,network_error,54,1255,1,2,3,0,0.0,0,2025-06-27T08:40:00,retry_payment,91.19,True,12.21
325,409,payment_failure,23.68,card,fraud_hold,35,771,1,4,3,0,0.0,0,2026-07-12T03:25:00,email_reminder,8.97,True,23.68
87,410,subscription_failure,49.99,google_pay,plan_cancelled_intent,40,19,3,2,2,0,0.0,1,2025-10-28T22:02:00,dunning_sequence,158.82,True,49.99
129,411,subscription_failure,79.99,card,plan_cancelled_intent,65,336,4,3,4,1,0.0,24,2025-07-07T00:07:00,dunning_sequence,22.36,False,0.0
372,412,checkout_abandonment,18.42,bank_transfer,comparison_shopping,23,841,7,5,1,5,18.25,0,2025-10-17T22:47:00,retry_payment,18.08,True,18.42
9,413,subscription_failure,119.88,paypal,dunning_unresponsive,62,1608,5,3,4,0,0.0,20,2026-03-16T15:01:00,email_reminder,215.49,False,0.0
404,414,subscription_failure,119.88,bank_transfer,dunning_unresponsive,20,80,5,3,4,0,0.0,46,2026-02-15T09:26:00,dunning_sequence,89.76,False,0.0
5,415,payment_failure,110.18,card,insufficient_funds,23,529,3,6,4,2,0.0,0,2025-07-17T05:32:00,dunning_sequence,60.4,True,110.18
19,416,payment_failure,24.52,card,network_error,41,1254,4,5,1,2,0.0,0,2025-12-29T11:48:00,email_reminder,63.68,False,0.0
34,417,checkout_abandonment,8.99,ach,payment_form_dropoff,56,1864,8,3,2,9,8.73,0,2026-05-26T07:44:00,offer_discount,40.55,False,0.0
333,418,payment_failure,65.15,paypal,insufficient_funds,19,222,0,4,1,1,0.0,0,2025-09-03T22:06:00,wait_retry,5.46,False,0.0
201,419,payment_failure,112.76,ach,card_expired,51,1338,6,5,1,0,0.0,0,2026-05-08T17:09:00,retry_payment,32.28,False,0.0
222,420,subscription_failure,119.88,google_pay,account_closed,57,88,1,1,4,0,0.0,44,2026-02-10T03:45:00,wait_retry,191.82,False,0.0
392,421,payment_failure,20.95,card,card_expired,39,244,1,6,0,2,0.0,0,2025-04-29T17:53:00,update_payment_method,88.32,True,17.2
287,422,payment_failure,55.82,google_pay,network_error,61,609,7,4,0,2,0.0,0,2025-07-05T23:54:00,update_payment_method,44.07,True,45.23
346,423,subscription_failure,49.99,card,card_expired,38,1109,8,4,4,0,0.0,211,2025-04-22T19:39:00,dunning_sequence,190.72,True,49.99
216,424,checkout_abandonment,12.48,apple_pay,session_timeout,43,1572,1,5,2,6,12.49,0,2025-05-02T06:45:00,cart_recovery_email,55.95,True,12.48
5,425,checkout_abandonment,38.54,apple_pay,shipping_cost,23,760,4,6,0,7,39.37,0,2026-03-05T10:45:00,cart_recovery_email,46.3,True,38.54
355,426,subscription_failure,19.99,card,dunning_unresponsive,24,1200,3,5,0,1,0.0,674,2025-08-25T17:24:00,sms_nudge,122.05,False,0.0
239,427,checkout_abandonment,208.23,paypal,comparison_shopping,20,486,7,4,0,7,212.07,0,2025-11-28T20:13:00,cart_recovery_email,59.57,True,208.23
73,428,payment_failure,91.74,card,card_declined,36,705,0,4,1,0,0.0,0,2026-01-12T15:23:00,retry_payment,21.8,True,91.74
101,429,payment_failure,68.61,google_pay,insufficient_funds,71,1257,10,1,2,2,0.0,0,2025-11-05T08:59:00,retry_payment,89.93,True,68.61
270,430,subscription_failure,9.99,card,dunning_unresponsive,26,1626,7,0,5,0,0.0,389,2025-05-12T13:56:00,retry_payment,93.58,False,0.0
24,431,subscription_failure,119.99,card,account_closed,70,96,5,3,1,1,0.0,32,2026-06-12T18:42:00,wait_retry,205.25,False,0.0
42,432,subscription_failure,29.99,card,account_closed,18,1274,7,0,5,1,0.0,1063,2026-05-26T06:28:00,retry_payment,93.49,False,0.0
138,433,checkout_abandonment,86.96,apple_pay,comparison_shopping,58,772,6,7,1,4,85.57,0,2026-06-24T05:46:00,wait_retry,41.35,False,0.0
69,434,subscription_failure,19.99,card,account_closed,31,1353,1,2,3,0,0.0,953,2025-10-01T21:27:00,update_payment_method,111.57,True,19.99
13,435,payment_failure,28.22,paypal,card_declined,64,1655,8,0,1,2,0.0,0,2025-12-04T03:19:00,retry_payment,10.35,True,28.22
169,436,payment_failure,51.14,apple_pay,card_declined,34,208,8,1,0,2,0.0,0,2026-03-13T05:15:00,update_payment_method,74.16,True,51.14
297,437,subscription_failure,49.99,card,insufficient_funds,18,210,8,3,3,1,0.0,59,2026-07-27T20:19:00,retry_payment,60.69,False,0.0
237,438,payment_failure,9.83,card,fraud_hold,34,108,1,1,3,2,0.0,0,2026-07-21T01:06:00,retry_payment,82.03,True,9.83
378,439,payment_failure,36.26,apple_pay,fraud_hold,56,30,0,3,4,1,0.0,0,2026-01-04T14:07:00,email_reminder,29.47,False,0.0
72,440,payment_failure,51.17,card,fraud_hold,62,1668,4,1,0,1,0.0,0,2025-08-26T17:20:00,retry_payment,51.78,True,51.17
156,441,payment_failure,50.32,card,fraud_hold,62,80,6,3,2,0,0.0,0,2026-07-17T14:25:00,update_payment_method,20.56,False,0.0
189,442,checkout_abandonment,82.12,ach,comparison_shopping,71,280,4,4,1,3,84.53,0,2026-05-05T01:05:00,offer_discount,53.63,False,0.0
106,443,payment_failure,50.47,paypal,processor_timeout,28,252,8,0,3,0,0.0,0,2025-04-01T06:22:00,retry_payment,27.17,True,50.47
414,444,payment_failure,43.87,apple_pay,card_declined,61,143,7,0,3,0,0.0,0,2026-05-07T17:04:00,dunning_sequence,33.94,False,0.0
415,445,subscription_failure,49.99,ach,insufficient_funds,39,188,8,5,5,1,0.0,99,2025-12-31T04:49:00,update_payment_method,139.06,False,0.0
81,446,payment_failure,29.5,bank_transfer,insufficient_funds,34,551,5,1,0,0,0.0,0,2025-10-05T14:02:00,dunning_sequence,48.92,True,29.5
23,447,checkout_abandonment,54.16,paypal,comparison_shopping,61,1267,0,2,0,7,53.65,0,2026-05-17T15:16:00,cart_recovery_email,1.27,False,0.0
384,448,checkout_abandonment,39.52,google_pay,payment_form_dropoff,65,68,6,1,0,3,40.59,0,2026-04-04T09:55:00,cart_recovery_email,12.7,True,39.52
201,449,payment_failure,24.49,apple_pay,processor_timeout,51,1410,6,6,4,0,0.0,0,2026-07-19T14:43:00,sms_nudge,21.54,False,0.0
329,450,checkout_abandonment,28.71,paypal,shipping_cost,31,792,3,3,1,7,27.86,0,2026-04-16T23:16:00,cart_recovery_email,65.48,True,25.21
349,451,checkout_abandonment,121.4,google_pay,session_timeout,31,1549,8,1,0,1,123.03,0,2025-12-18T08:09:00,offer_discount,58.82,True,121.4
203,452,subscription_failure,9.99,card,account_closed,47,999,4,2,0,1,0.0,178,2026-03-30T04:47:00,update_payment_method,97.07,True,9.99
189,453,payment_failure,81.14,apple_pay,network_error,71,256,4,5,1,0,0.0,0,2026-04-10T22:41:00,retry_payment,24.93,True,81.14
395,454,checkout_abandonment,100.1,card,payment_form_dropoff,70,277,4,1,0,8,102.97,0,2025-08-25T06:20:00,email_reminder,44.01,True,100.1
301,455,checkout_abandonment,141.68,paypal,session_timeout,59,171,4,4,0,7,140.06,0,2026-07-28T04:59:00,offer_discount,4.78,True,141.68
20,456,payment_failure,34.31,google_pay,insufficient_funds,35,78,4,4,4,2,0.0,0,2025-12-15T12:04:00,update_payment_method,76.22,False,0.0
118,457,subscription_failure,12.99,paypal,insufficient_funds,24,1453,6,5,4,0,0.0,1408,2025-08-26T01:45:00,retry_payment,210.21,True,9.7
99,458,payment_failure,14.62,card,insufficient_funds,45,43,1,1,3,0,0.0,0,2026-07-22T05:52:00,retry_payment,69.87,False,0.0
91,459,checkout_abandonment,30.86,card,payment_form_dropoff,34,330,2,8,1,8,30.44,0,2026-02-26T02:24:00,offer_discount,27.51,True,30.86
80,460,subscription_failure,29.99,paypal,insufficient_funds,23,1237,9,2,4,0,0.0,615,2025-03-25T11:12:00,dunning_sequence,176.04,True,29.99
311,461,checkout_abandonment,35.03,ach,payment_form_dropoff,61,745,6,5,1,1,34.38,0,2025-08-24T07:15:00,offer_discount,29.43,True,35.03
158,462,checkout_abandonment,26.62,apple_pay,payment_form_dropoff,72,1657,9,6,2,7,26.13,0,2026-05-19T22:04:00,email_reminder,51.2,True,26.62
218,463,subscription_failure,119.99,paypal,insufficient_funds,69,1009,1,2,2,0,0.0,715,2025-11-24T20:58:00,wait_retry,147.67,True,119.99
340,464,subscription_failure,119.88,paypal,card_expired,57,187,8,2,4,1,0.0,181,2026-07-28T08:11:00,sms_nudge,218.93,True,119.88
257,465,subscription_failure,79.99,paypal,account_closed,36,1706,4,4,1,0,0.0,224,2025-07-04T17:41:00,dunning_sequence,68.95,False,0.0
4,466,subscription_failure,119.88,apple_pay,insufficient_funds,55,1238,0,1,1,1,0.0,591,2025-03-15T11:54:00,email_reminder,93.67,True,119.88
231,467,checkout_abandonment,55.71,google_pay,session_timeout,70,378,1,1,0,7,57.05,0,2025-12-26T06:48:00,cart_recovery_email,62.59,True,55.71
176,468,payment_failure,55.38,card,insufficient_funds,56,362,2,5,4,0,0.0,0,2026-04-01T20:29:00,retry_payment,75.97,True,55.38
267,469,subscription_failure,119.99,card,account_closed,72,1423,0,3,2,1,0.0,690,2025-10-31T20:30:00,wait_retry,197.14,False,0.0
30,470,subscription_failure,29.99,paypal,plan_cancelled_intent,43,1157,3,2,2,0,0.0,53,2025-08-27T09:00:00,email_reminder,228.55,True,29.99
244,471,checkout_abandonment,14.77,bank_transfer,comparison_shopping,44,1850,7,6,0,6,14.37,0,2026-01-20T11:20:00,offer_discount,43.88,False,0.0
220,472,subscription_failure,79.99,paypal,insufficient_funds,42,1371,8,4,4,1,0.0,602,2025-03-30T14:06:00,email_reminder,211.04,False,0.0
255,473,subscription_failure,119.99,ach,dunning_unresponsive,23,625,1,4,5,0,0.0,457,2025-09-25T14:25:00,dunning_sequence,132.52,True,119.99
55,474,checkout_abandonment,55.16,bank_transfer,cart_hesitation,20,1337,1,5,2,8,54.36,0,2026-07-02T06:01:00,offer_discount,10.21,False,0.0
355,475,payment_failure,6.39,apple_pay,fraud_hold,24,1310,3,6,4,2,0.0,0,2025-12-13T17:11:00,update_payment_method,92.79,True,6.39
58,476,payment_failure,49.06,ach,network_error,68,1758,6,1,0,1,0.0,0,2026-01-19T12:53:00,email_reminder,30.53,True,49.06
395,477,payment_failure,51.71,card,fraud_hold,70,488,5,1,2,1,0.0,0,2026-03-23T19:18:00,wait_retry,14.75,False,0.0
234,478,payment_failure,113.06,card,card_declined,43,838,8,4,2,2,0.0,0,2025-10-14T07:13:00,sms_nudge,48.73,True,113.06
324,479,subscription_failure,29.99,google_pay,insufficient_funds,41,976,0,4,5,1,0.0,157,2025-03-12T02:15:00,dunning_sequence,224.66,False,0.0
398,480,payment_failure,13.32,bank_transfer,network_error,67,1537,7,4,3,0,0.0,0,2025-03-18T12:35:00,sms_nudge,33.05,False,0.0
201,481,payment_failure,47.43,apple_pay,network_error,51,1132,6,7,0,1,0.0,0,2025-10-15T02:16:00,sms_nudge,81.73,True,47.43
357,482,checkout_abandonment,57.65,bank_transfer,session_timeout,40,1597,3,3,0,6,58.17,0,2026-03-05T05:47:00,retry_payment,49.0,True,57.65
87,483,subscription_failure,12.99,paypal,plan_cancelled_intent,40,245,4,2,3,0,0.0,132,2026-06-12T00:30:00,retry_payment,232.92,False,0.0
124,484,payment_failure,28.48,paypal,fraud_hold,22,1056,6,5,3,2,0.0,0,2025-09-24T13:22:00,email_reminder,27.15,False,0.0
43,485,payment_failure,41.49,google_pay,card_expired,25,978,4,2,3,0,0.0,0,2025-02-25T04:59:00,email_reminder,47.0,True,23.87
408,486,checkout_abandonment,18.2,google_pay,cart_hesitation,48,1651,2,0,2,9,18.51,0,2025-06-10T13:59:00,offer_discount,60.36,False,0.0
386,487,subscription_failure,49.99,card,account_closed,45,1549,6,2,0,0,0.0,1137,2026-04-02T06:05:00,retry_payment,15.16,False,0.0
132,488,subscription_failure,49.99,card,card_expired,46,1789,3,4,1,1,0.0,1115,2026-06-26T09:53:00,sms_nudge,76.34,True,49.99
228,489,payment_failure,272.57,paypal,network_error,36,1370,2,5,1,1,0.0,0,2025-03-15T13:40:00,sms_nudge,66.35,True,272.57
111,490,subscription_failure,19.99,card,account_closed,70,1677,5,2,3,1,0.0,153,2025-12-21T17:38:00,dunning_sequence,158.05,True,19.99
356,491,payment_failure,58.66,paypal,processor_timeout,21,1155,2,4,4,1,0.0,0,2026-01-04T09:20:00,update_payment_method,58.47,True,58.66
14,492,subscription_failure,9.99,card,card_expired,42,209,9,3,2,1,0.0,17,2026-03-27T09:43:00,email_reminder,218.76,True,9.99
51,493,payment_failure,18.42,paypal,fraud_hold,46,12,4,1,0,1,0.0,0,2025-03-22T04:36:00,sms_nudge,51.25,False,0.0
312,494,payment_failure,101.05,google_pay,processor_timeout,41,432,3,3,4,1,0.0,0,2026-07-07T06:40:00,wait_retry,53.41,False,0.0
133,495,payment_failure,54.87,apple_pay,insufficient_funds,48,183,1,2,2,2,0.0,0,2025-02-20T13:51:00,retry_payment,68.21,False,0.0
94,496,checkout_abandonment,39.96,apple_pay,cart_hesitation,61,732,8,3,1,4,40.98,0,2025-08-02T21:28:00,cart_recovery_email,29.57,True,39.96
48,497,payment_failure,44.36,ach,processor_timeout,56,1688,4,5,0,2,0.0,0,2026-06-03T09:13:00,email_reminder,39.52,False,0.0
366,498,checkout_abandonment,46.1,bank_transfer,session_timeout,54,1301,2,2,0,3,45.96,0,2025-08-12T04:13:00,offer_discount,13.0,True,34.49
88,499,payment_failure,146.44,card,fraud_hold,36,544,7,4,2,0,0.0,0,2026-04-07T01:02:00,retry_payment,26.15,False,0.0
157,500,subscription_failure,29.99,card,dunning_unresponsive,18,926,5,3,2,0,0.0,365,2025-02-19T10:01:00,dunning_sequence,75.81,True,29.99
5,501,payment_failure,61.54,card,fraud_hold,23,405,5,6,0,1,0.0,0,2025-03-15T05:55:00,email_reminder,15.78,True,61.54
220,502,subscription_failure,79.99,card,dunning_unresponsive,42,1583,8,5,0,0,0.0,287,2025-10-29T08:32:00,sms_nudge,90.06,True,56.62
381,503,payment_failure,23.46,bank_transfer,insufficient_funds,49,1744,2,2,3,2,0.0,0,2026-06-29T06:18:00,update_payment_method,47.46,False,0.0
385,504,subscription_failure,79.99,ach,card_expired,47,127,5,4,1,0,0.0,15,2026-01-07T19:14:00,update_payment_method,42.4,False,0.0
348,505,subscription_failure,119.88,card,card_expired,68,262,8,6,3,1,0.0,149,2025-12-23T16:13:00,dunning_sequence,63.97,False,0.0
393,506,payment_failure,61.86,apple_pay,insufficient_funds,58,346,9,5,4,1,0.0,0,2026-03-18T13:45:00,retry_payment,59.05,False,0.0
77,507,payment_failure,32.72,card,network_error,72,639,2,4,1,0,0.0,0,2026-03-17T23:58:00,retry_payment,9.64,True,32.72
119,508,payment_failure,46.1,card,card_declined,68,861,6,5,2,1,0.0,0,2025-05-20T20:57:00,sms_nudge,90.58,True,46.1
1,509,payment_failure,32.05,card,card_expired,58,88,0,5,2,2,0.0,0,2025-07-15T01:47:00,update_payment_method,91.09,True,24.7
67,510,payment_failure,57.44,paypal,card_expired,52,27,1,1,4,0,0.0,0,2026-06-14T12:11:00,dunning_sequence,37.48,True,57.44
301,511,subscription_failure,79.99,ach,plan_cancelled_intent,59,7,5,4,2,0,0.0,1,2026-02-14T05:48:00,update_payment_method,76.55,False,0.0
79,512,payment_failure,49.56,card,processor_timeout,54,825,1,4,0,1,0.0,0,2026-01-15T22:25:00,retry_payment,87.53,True,49.56
12,513,payment_failure,44.17,bank_transfer,card_expired,72,1141,6,0,3,2,0.0,0,2025-10-23T13:52:00,update_payment_method,72.32,False,0.0
140,514,payment_failure,15.84,card,processor_timeout,62,35,1,3,4,2,0.0,0,2026-07-31T06:24:00,dunning_sequence,25.59,True,10.13
274,515,payment_failure,88.45,card,insufficient_funds,68,1058,6,4,1,0,0.0,0,2026-06-20T15:51:00,retry_payment,95.01,True,88.45
189,516,payment_failure,67.94,card,insufficient_funds,71,6,5,5,0,2,0.0,0,2025-08-03T18:44:00,retry_payment,79.27,False,0.0
9,517,checkout_abandonment,16.78,google_pay,shipping_cost,62,1636,5,4,1,4,16.89,0,2026-04-13T12:13:00,email_reminder,19.72,False,0.0
80,518,checkout_abandonment,22.89,ach,comparison_shopping,23,1286,10,2,2,4,23.39,0,2025-05-13T00:51:00,cart_recovery_email,13.4,True,22.89
352,519,checkout_abandonment,31.12,card,session_timeout,38,986,7,1,0,7,31.39,0,2026-05-21T07:56:00,sms_nudge,52.46,True,27.41
391,520,subscription_failure,119.99,ach,plan_cancelled_intent,43,1239,5,1,0,1,0.0,293,2026-06-17T07:45:00,dunning_sequence,191.42,False,0.0
174,521,subscription_failure,29.99,card,insufficient_funds,60,438,3,4,1,0,0.0,158,2026-06-18T05:52:00,retry_payment,19.07,False,0.0
23,522,payment_failure,93.41,ach,insufficient_funds,61,1038,0,3,1,0,0.0,0,2025-10-01T08:28:00,retry_payment,41.58,False,0.0
351,523,payment_failure,29.55,ach,card_declined,44,36,7,4,2,0,0.0,0,2025-07-30T08:29:00,update_payment_method,8.25,True,16.76
78,524,payment_failure,56.57,apple_pay,network_error,22,634,6,0,2,2,0.0,0,2025-08-22T16:49:00,retry_payment,34.1,False,0.0
136,525,subscription_failure,9.99,card,dunning_unresponsive,27,22,1,1,5,0,0.0,11,2026-05-01T09:10:00,wait_retry,192.46,False,0.0
219,526,subscription_failure,19.99,card,dunning_unresponsive,25,1432,3,4,3,0,0.0,789,2025-10-19T07:55:00,wait_retry,118.62,False,0.0
71,527,subscription_failure,49.99,card,insufficient_funds,68,1625,5,3,3,1,0.0,1091,2025-11-21T23:34:00,email_reminder,25.57,True,49.99
113,528,checkout_abandonment,26.73,card,payment_form_dropoff,60,564,6,3,1,2,26.14,0,2025-12-03T01:00:00,wait_retry,61.19,False,0.0
74,529,subscription_failure,119.99,card,insufficient_funds,65,47,5,0,3,0,0.0,9,2025-12-28T04:47:00,retry_payment,177.54,True,93.91
245,530,subscription_failure,19.99,card,plan_cancelled_intent,43,123,8,0,3,0,0.0,32,2026-06-21T11:51:00,dunning_sequence,41.03,False,0.0
358,531,subscription_failure,19.99,card,card_expired,56,811,5,0,5,0,0.0,294,2025-04-05T22:14:00,email_reminder,13.52,False,0.0
217,532,checkout_abandonment,51.53,bank_transfer,shipping_cost,58,8,2,1,1,5,51.75,0,2025-12-18T21:25:00,cart_recovery_email,67.1,True,51.53
381,533,payment_failure,11.15,paypal,insufficient_funds,49,1719,2,3,3,2,0.0,0,2026-06-04T04:35:00,sms_nudge,46.35,True,7.79
218,534,payment_failure,22.37,card,card_declined,69,1146,2,2,1,1,0.0,0,2026-04-11T08:56:00,retry_payment,52.45,True,22.37
283,535,payment_failure,52.75,card,card_declined,38,5,4,2,0,1,0.0,0,2025-12-06T10:45:00,retry_payment,90.63,True,52.75
100,536,payment_failure,20.96,paypal,network_error,62,223,9,0,1,2,0.0,0,2025-06-25T12:38:00,dunning_sequence,3.25,True,12.88
350,537,checkout_abandonment,81.54,ach,session_timeout,44,1306,8,3,2,9,79.88,0,2026-04-26T13:46:00,sms_nudge,37.92,True,81.54
320,538,subscription_failure,79.99,bank_transfer,plan_cancelled_intent,59,198,8,4,0,0,0.0,54,2025-12-23T10:03:00,retry_payment,230.18,False,0.0
8,539,payment_failure,26.46,card,insufficient_funds,55,836,1,1,1,1,0.0,0,2025-09-17T18:05:00,update_payment_method,68.51,False,0.0
391,540,subscription_failure,29.99,card,plan_cancelled_intent,43,1140,5,2,5,1,0.0,588,2026-03-10T08:24:00,update_payment_method,36.18,False,0.0
192,541,payment_failure,76.44,card,card_expired,49,458,5,2,4,2,0.0,0,2025-06-02T19:32:00,dunning_sequence,1.75,True,76.44
38,542,payment_failure,32.56,ach,fraud_hold,18,618,9,2,0,2,0.0,0,2025-04-13T14:55:00,sms_nudge,9.15,False,0.0
394,543,checkout_abandonment,34.63,google_pay,cart_hesitation,30,1033,6,6,2,5,34.58,0,2025-06-15T01:56:00,offer_discount,11.64,False,0.0
17,544,subscription_failure,119.99,card,insufficient_funds,23,577,1,4,0,1,0.0,485,2025-07-07T10:01:00,retry_payment,228.92,True,69.32
208,545,payment_failure,96.61,card,card_declined,71,346,5,1,3,1,0.0,0,2025-04-24T22:27:00,email_reminder,46.75,False,0.0
224,546,payment_failure,97.86,apple_pay,network_error,23,258,3,1,4,0,0.0,0,2025-06-28T11:25:00,sms_nudge,14.74,False,0.0
378,547,subscription_failure,29.99,card,dunning_unresponsive,56,234,0,4,2,1,0.0,222,2026-07-28T07:03:00,dunning_sequence,127.84,True,29.99
231,548,checkout_abandonment,52.63,ach,comparison_shopping,70,496,2,1,0,3,53.25,0,2026-04-23T10:47:00,retry_payment,25.39,False,0.0
8,549,payment_failure,108.67,apple_pay,processor_timeout,55,780,1,2,3,0,0.0,0,2025-07-24T11:41:00,update_payment_method,40.34,False,0.0
392,550,payment_failure,32.58,paypal,fraud_hold,39,521,2,6,2,0,0.0,0,2026-01-31T21:33:00,sms_nudge,81.28,False,0.0
318,551,subscription_failure,119.99,card,dunning_unresponsive,42,1770,6,5,0,0,0.0,1331,2026-04-21T09:09:00,email_reminder,122.16,False,0.0
228,552,checkout_abandonment,62.55,google_pay,cart_hesitation,36,1839,3,5,0,9,63.59,0,2026-06-27T14:42:00,retry_payment,61.73,True,62.55
331,553,checkout_abandonment,72.83,apple_pay,comparison_shopping,72,200,3,4,2,5,71.81,0,2025-06-21T11:37:00,wait_retry,17.77,False,0.0
79,554,subscription_failure,19.99,bank_transfer,insufficient_funds,54,490,2,4,4,0,0.0,293,2025-02-14T12:22:00,dunning_sequence,233.8,False,0.0
411,555,subscription_failure,29.99,card,dunning_unresponsive,33,1367,8,5,1,1,0.0,652,2025-05-18T07:20:00,email_reminder,29.3,True,29.99
